low_devices,low_hours,medium_devices,medium_hours,high_devices,high_hours,daily_kwh
7,7.448923840330042,0,10.792411611943077,1,8.274999836581008,2.788
5,2.595403187370365,0,4.5128186276860305,0,21.88473566982705,0.094
1,1.2785493189456267,3,5.912680831679137,0,22.12207389615716,1.488
8,2.123650398890375,0,6.326277520505608,0,21.22835107376143,0.0
6,7.483923763401092,1,4.529940340390913,2,21.141199596653795,14.04
4,2.226940811395007,1,4.364281878261258,1,5.578216781988066,2.791
9,7.2328548257925025,2,1.5373935225216562,1,16.097162714434713,7.028
4,7.2054017848286955,4,2.515084269299377,0,22.56955077453875,1.466
2,3.126875152406731,0,7.45827835860314,1,1.3812818487685288,1.001
5,7.435201556079865,2,9.733195256807283,0,12.810516770935577,2.665
2,6.334077683306967,3,11.954766975504672,1,18.961557021357773,8.393
5,4.162088421038022,2,2.3931808628077462,0,19.124896412299723,1.011
7,2.0454213346120445,0,10.344786844405663,1,23.78554748999359,7.371
8,5.393100364314562,4,11.54965201038885,2,6.477156415214145,6.866
8,4.484223139010208,3,7.872845613972417,0,2.867965331988318,2.866
6,7.070035010434656,3,10.216267523753348,2,20.947396700185582,15.189
2,3.617974843593866,2,1.9112718833624491,0,1.077427983646876,0.0
7,4.1552683926263505,2,1.5708348574378657,2,7.2558109682446545,5.26
8,7.130787932200605,2,5.778369740993394,1,8.547556247957782,4.4
7,7.567666836990376,2,6.874077847388627,1,16.99168270323242,6.42
6,2.3110793339791424,0,8.485172883951085,2,9.946691511842227,6.027
5,6.433424270871323,1,9.862886457885983,1,7.442213641013499,2.931
5,2.124341451954298,0,1.7710095602029323,0,14.224458163966476,0.217
4,6.90533989144796,1,9.863994290248792,0,1.3358989708159545,1.051
6,1.4913120207037855,1,5.578660647244245,0,10.022651844106559,0.048
3,7.628694591917039,1,3.983032788834221,2,16.317643238226335,10.41
8,3.178655611619329,0,9.562210777298533,2,6.918447371708874,4.319
7,5.360648798179897,0,4.0736122248430915,2,2.9654378176110723,2.685
3,7.85494087561483,3,8.276969985082069,0,22.730703429243196,2.942
4,2.658023051266254,4,1.6708702791884333,1,11.862315908902827,4.625
6,3.666426329092629,2,1.260333692812587,1,21.81703476684147,6.212
4,3.702473783522624,0,7.103374662945348,2,3.2684445455656563,2.069
2,2.6257331646572037,0,4.417502564101634,0,19.426868333022313,0.801
8,7.354926615727901,1,6.994977462987526,2,3.3983019794688643,3.368
7,2.549315688394022,3,9.084311566642697,1,16.623010421049994,7.368
8,5.07512167660496,2,4.892556598988287,1,14.274737457802278,5.436
6,7.370255244130923,2,1.0998303189022671,1,16.23042230852097,6.068
9,5.192464122077368,0,3.923231932533046,2,5.675751977558216,4.497
2,7.578895908165296,2,7.2003467765629745,2,14.730341324191976,9.431
9,3.296114411424032,3,9.450218322039232,0,1.6505701101930303,2.496
5,5.181712440147955,4,8.623428415350089,2,3.7124233485267313,5.696
9,7.210476951291878,1,1.449830508622895,2,23.66019035768434,15.541
9,6.391339079787785,0,4.867608631351597,2,15.120202617470573,10.264
4,6.636562997855083,2,10.046317802696096,1,7.828793279597881,4.713
2,6.4011394839005895,3,5.169907734672115,1,17.306531713288408,5.961
9,1.8333942718723115,4,1.3577186352537796,1,13.258382946725757,4.23
1,3.828578199728843,2,9.306492807480824,2,1.3853885876962644,2.47
7,6.134814280043417,0,6.105433071411813,1,15.48543247810738,5.404
3,4.639355744916093,1,5.29955579929699,1,19.05030455256493,6.437
9,7.349702530148781,1,2.3011531362841513,0,1.9029983399034962,0.684
8,3.6863000047477046,0,3.5885773325072345,2,18.01095025777174,12.023
6,3.966413120983047,4,10.930189907168325,2,20.90552200281809,16.3
8,7.220017893322042,1,11.240664406371817,0,19.64635527486979,1.043
3,6.7021466149425235,3,10.656585704440221,0,22.270788576209995,3.779
2,5.207156745613681,4,11.555626890948432,1,9.623427192456202,6.574
9,1.2076252049499674,0,3.5939517092808124,0,21.412665372716962,0.47
4,3.614531372683607,0,9.901223679579541,0,8.433482043833852,0.272
9,7.423854848942218,2,4.93450320955643,0,11.631691500242038,1.624
9,3.9308347285110585,3,9.322804800065866,1,22.34279301161558,10.065
4,5.237180712184053,2,9.037101041230946,2,19.60163250816435,13.274
1,3.339708485042433,4,3.750264433408006,2,5.818076848317395,4.984
5,5.505316898411469,1,7.607242997644662,2,11.808961859319767,7.516
9,7.8388412453061,0,3.801387991018312,2,4.846430962283019,3.788
7,3.87096381088312,3,6.822929502433483,2,6.340493705918619,5.835
6,4.352450900210709,2,11.544470491887639,1,1.6552059762128364,2.133
3,2.4643538115080226,0,3.7790162976380546,2,11.402769600103367,6.997
7,6.467486758336487,2,1.417201673446079,2,15.873688255268192,10.063
8,6.507012016473584,4,3.191009792167504,0,10.438439982828232,2.959
6,3.4585173348497755,0,7.296829224923996,1,12.680997581313724,5.006
7,5.161375741782281,3,9.908097003466528,2,2.387664868643732,3.866
4,6.304875218983511,1,11.978087445242373,0,14.695193925379929,0.593
7,2.8577686774989477,4,6.944817277458271,2,11.214654072403517,8.381
6,4.4552721289254995,1,6.727712355274968,0,4.095133103610726,0.724
3,2.492618163942774,4,5.674642623429391,2,2.032815658427148,3.406
7,3.4539206834321323,1,11.486857939513351,2,3.246618649670154,3.007
6,1.9406069859275752,0,2.2236599182651355,1,8.537358049241274,2.473
9,7.964706842019855,4,1.205422723663518,0,17.009430739938615,1.786
3,1.9032403674436464,1,11.218100866115012,2,8.416399544877407,6.007
8,3.1500517191048405,3,3.632576117612653,0,11.972108823110858,1.209
6,5.671165900706597,3,5.630558185649423,2,13.569463626090117,9.714
8,5.27692599899064,2,2.1218437183146115,2,10.521969005824701,7.011
7,4.92196594346691,3,5.838982037817091,2,22.78528870783845,15.657
4,3.321752427433133,1,8.722158614576323,1,22.699181482159467,8.045
4,2.1417237259738764,4,4.712274697766196,1,7.653443075705791,4.286
4,1.1968642859254135,4,1.113931745079035,2,9.43272196664132,6.232
4,4.870084426338702,1,11.261347808455763,0,22.3083595368819,2.32
2,1.7147827293590943,3,10.075205397727913,0,6.826511563347938,1.767
3,1.3166206771080984,1,8.060183016159801,0,4.783408644892866,1.046
1,1.5284319671537205,2,6.896314411854472,1,19.11819138654159,6.387
3,4.512456951246048,2,8.346658580248622,1,23.575979803733016,8.862
4,5.356340351871487,0,2.4391742310852997,2,2.2385018359279547,1.101
3,5.0551387704440085,0,7.7166278131323764,0,8.6409507547583,0.263
7,7.941814163592878,2,3.0575373152079326,2,5.8997396362292625,5.651
5,3.7957279336355203,1,4.570851801548597,2,19.91991892862483,12.756
2,7.274052500327684,4,11.36893876016152,0,17.716658927114658,3.503
1,5.3053770483787694,3,10.115040428847067,2,16.132797223683774,11.475
6,3.039054308957107,2,9.389549399757673,2,3.8303200680613,3.063
4,1.3406806113325986,1,11.325156529682177,0,8.563467327351166,1.61
6,3.4620641014268125,0,6.147508452185209,1,22.756356704543528,7.089
1,4.191718585965341,3,9.889772678254634,0,16.66137060954214,2.463
9,4.974605603075302,0,5.253569850685714,2,9.187014758942016,6.474
5,3.2555011824176376,2,11.254462216246283,2,11.35232819337134,8.654
8,6.478607731065777,3,2.639517624315687,0,8.729314810233738,0.498
7,4.406353348301559,3,2.027333995043898,2,19.06910196961709,11.089
3,2.007471400870825,2,4.721479161373076,1,1.1699224897612044,0.446
3,5.030137702876295,1,6.066353190131065,1,5.177694467193411,1.703
6,2.164621386202234,4,3.86859415508068,2,16.134613720230302,10.502
7,5.169824380837581,0,7.496111604513734,0,1.7934936154540104,0.299
8,5.085605948377936,1,9.308257680272565,1,16.02816332487391,6.372
7,2.4962044666306316,2,4.1196683964158805,0,2.2631173730319385,1.064
8,5.1998417751975365,2,7.236488395801799,0,5.047046733507607,1.612
5,7.596553926028658,2,6.3494877479069105,0,20.49730051915475,1.238
7,1.4412019700989243,2,11.080790743939385,1,10.55524227587113,4.73
6,6.578318783059799,4,1.521122003395404,1,23.70550741162978,7.626
1,6.844985793971065,0,11.507336457079797,2,21.086775974802663,13.343
8,1.8326074720603467,4,11.528726146048077,1,7.218522085361194,6.28
2,1.8418481081450253,3,6.483706942114599,0,23.580666704724745,0.849
8,1.1207955388273763,2,3.1587372289493283,0,1.058176126279586,0.556
1,5.724974132519746,2,11.300749391582166,0,11.242845085586467,1.116
6,6.892187619301598,4,3.021133006879319,1,21.211313123788333,7.311
2,5.811068130990135,0,10.436310072486608,0,9.612983754089074,0.217
1,2.6644532663070195,1,3.7800960762587774,2,9.15670496444605,5.827
9,2.134909454607025,3,4.516772902746507,1,18.891244032473416,7.458
7,5.970897679041538,1,3.6223240347464443,2,5.788297987060243,4.71
3,4.9932119453991755,4,8.628750428245628,1,1.0422427259528249,3.307
2,1.4246769826472865,2,1.8188058576840804,1,13.895698107753937,4.11
8,2.1652101886593154,3,8.357042067032822,2,22.887530106479943,15.742
9,4.305761865125302,1,3.5552029400603544,0,18.040498538812468,0.49
7,2.5986737786174983,4,10.331230151508363,0,2.2575021287124737,3.549
1,1.0441346242342646,0,10.407629632752657,1,3.7464815753521368,0.795
3,6.193156372230241,0,4.670749209157213,2,6.428466742967481,4.037
3,2.5914484098084802,1,11.641607543036066,0,15.794483093699654,0.967
1,1.3671838668670402,2,11.164098148574686,1,19.211649101430698,6.822
8,6.907997881988974,0,10.958318317008281,0,13.504963551726279,1.335
1,4.354368179368986,2,11.957375215213137,1,8.763897949709598,4.88
7,4.140967411328931,2,10.867911814243513,2,19.075651077271775,13.533
3,3.1496085171718375,1,5.802764851404898,1,12.45669146857442,4.567
5,5.87709806104899,3,4.9812396326200945,1,2.801482339356105,2.472
7,6.330786458405965,2,10.113229840255382,2,10.909076135932956,9.064
6,4.806918315046336,4,9.14296393016987,1,12.436296301224816,6.647
7,5.502708402501527,4,10.077791781401965,2,12.050082791171402,10.78
5,2.5603577460064333,0,8.416955585757483,0,20.700041927832668,0.0
3,7.325872575462249,1,6.687178715653112,0,13.53861654763545,0.211
1,6.441784918724148,0,5.784442835422597,1,23.955341196193178,7.411
1,2.9626250463435495,0,1.8450528153214898,2,15.341183089520117,9.305
9,5.139766709389715,1,1.4562501564495611,0,11.590990192049823,1.601
9,3.7007030736595294,3,11.819048487753571,1,16.628463450822444,7.05
7,7.065719319162802,4,4.499081034629578,0,2.020377578724985,1.68
4,2.861409756070561,2,2.993273498996291,2,21.688018438861956,13.35
6,5.361674021123486,3,2.080864804364854,0,16.31486054792841,1.844
3,5.145224925396888,2,2.354870044846356,0,4.606289064244464,0.358
4,3.300506679660667,4,2.8629033421851444,2,13.79407878147418,10.063
8,1.647360542858498,4,1.30541309795733,2,23.299455411952465,14.599
5,1.2450868750761108,3,2.308018867943506,0,22.630900333901305,0.225
6,2.8567346872782426,0,6.563114320841395,1,21.650814644434643,7.585
5,1.6938218242228809,4,9.406941270504028,2,5.389736021292041,6.315
4,2.6186690491943,3,1.812184605271105,0,17.51802458605862,0.485
8,1.6795464473275676,4,9.795731041062346,0,6.891003779517476,3.418
5,3.1419639880165167,2,6.245811775105243,1,1.7184762302646193,3.156
4,4.01992179523733,1,4.050656289032582,0,4.828275574298193,1.296
7,6.123312699810245,2,7.128853791892194,2,18.075579376416176,12.588
5,4.290454451842534,3,11.978401037769814,2,9.18907722010556,7.663
6,2.771710670982752,2,8.740337625712119,2,11.927067213218587,7.786
5,7.229759790915963,0,3.682424463616847,0,16.41219391251925,0.637
7,2.9490779928948694,3,11.435285708355975,2,4.593155074748831,6.345
7,1.015683311515872,0,3.8628439443612237,1,3.0058392211359584,0.516
9,5.409315687235891,2,6.065071110184575,0,1.8317686965903968,2.466
9,3.9165441941798083,0,4.187904823303234,1,21.49967045756388,6.463
6,2.2652180314017034,2,7.753771477732863,2,20.504695899763398,13.424
6,6.404237073073935,1,4.154866939182845,0,6.04301167595232,0.969
7,4.563338053982152,3,2.62022389173424,1,22.192679681833972,7.718
2,5.274069777531385,0,11.988830546618907,1,4.241061324537654,1.188
6,6.535905781432617,4,9.547635645152011,0,21.681279042409425,4.637
1,3.740755535139669,1,8.745468796597798,1,14.864671463290831,6.319
4,5.043492833281915,0,10.531127620195287,1,18.90701398283273,6.527
3,7.831547427949262,1,9.006551225939512,0,16.576938009266463,1.612
5,7.790982302289745,1,7.728076022319348,2,1.284172888850251,2.303
2,7.854484003773598,2,11.401464206295877,0,10.032617261717991,2.222
8,2.816622987061778,1,10.573777349159268,2,15.665736789348294,11.127
8,3.5308520828200236,0,8.41177924265797,1,15.54060940932672,5.102
7,6.642174988979353,1,10.168089335463115,1,15.189003399966746,3.784
1,5.071499179315858,0,2.1368351227725286,1,14.186953593659338,4.998
9,1.8148787204875925,3,6.939341469886078,1,3.501068401350093,3.081
2,5.239991014580256,0,11.34562592693019,2,17.957105995562255,9.794
1,5.10344154737656,0,11.867862781663419,2,4.998915131609984,2.883
8,4.669930787790458,4,10.787710062815236,1,3.5143795956929775,5.304
5,7.674919172130803,3,4.237439465074509,0,7.794214053884862,0.957
1,3.0803336943153696,4,3.1754538794284324,2,22.85405577182366,13.715
9,4.071545997166298,1,4.19852882358585,2,8.01021908540303,6.017
2,7.926181596075805,0,1.4529403752918624,1,4.88094538103948,1.595
6,1.0809486208489139,4,5.014327539036991,2,18.50055675855219,12.055
3,1.7354112968999873,4,2.56810162297979,0,10.295670035784848,1.375
3,3.030153648774023,2,8.631506446015234,1,5.232952223963637,3.55
3,7.984075686741723,2,5.307116258785037,0,20.89163036528373,1.62
5,6.735102268737765,2,4.3597717104268625,2,14.72636131706945,9.932
8,2.2775071276927656,1,7.151906509673744,1,3.402920794961299,1.564
7,1.849230669568511,4,8.413798880673655,0,21.565684204921148,3.033
7,5.0166947350317,4,6.592935550166775,1,12.983630588384154,6.711
8,7.2640934856611326,0,8.204334809645225,1,12.310689557321687,4.603
5,2.929225187542093,2,5.1036787954472755,2,3.3896816710157736,3.389
1,5.983958032623721,0,10.359192117230581,0,23.91829583293093,0.428
5,7.336435922722939,1,4.960980518157651,2,9.46336647314336,6.827
5,5.055944005840602,3,5.915521316624304,2,20.904708854485744,14.602
2,6.246128523806752,1,11.912242297233014,0,15.811621665452186,1.305
5,3.5868568332808746,0,11.288379308877841,2,1.9036608412461167,0.488
6,5.523429319905496,3,2.784450662536957,1,16.025907623652103,5.692
7,4.855125019703646,4,8.806336445427412,1,21.200397632233216,9.492
9,1.7322641389149749,2,7.219765952973193,1,17.302583428479544,6.069
1,5.623934353217242,4,3.580446268604242,1,7.4585136275095545,3.505
8,1.1021077698117934,2,8.373605748139852,0,15.262116937302396,1.465
2,2.868117875721265,4,10.580103684589591,1,21.476620965918382,9.573
1,3.113470481438395,1,2.2994626432061183,0,20.62323365785796,0.063
8,2.2400062759376533,4,8.35033045513201,0,7.415246128029363,2.941
7,4.64277456561798,4,9.848993156614851,0,12.468806270461403,3.776
4,7.8386426157554405,4,5.762092335440329,0,19.41295520634047,2.024
8,7.184387566416171,2,5.276167354278757,0,7.408307804685835,1.264
6,2.2081660320303462,2,10.708325601197561,1,2.7399177386247677,1.916
4,6.447077746546729,3,3.778489752409993,0,8.121761132225123,0.676
9,4.94518274269263,0,6.560628356380237,0,16.06287360479812,1.106
2,3.8381232770070017,3,2.3782691306227113,0,18.029233302403057,0.532
6,4.98984851160803,3,9.143997378439211,1,5.579901994951073,4.539
6,2.489325422355121,4,1.314107869201834,2,7.110196041747267,5.612
8,6.572868382784694,1,11.926881059062682,2,17.482038621601276,12.064
7,1.0784377514022987,1,11.856749988432691,0,12.280765786433548,1.303
2,4.910951888407832,0,3.4206314788935783,0,11.198477526796575,0.422
9,2.302583321486569,4,8.77607719111056,1,21.056203630499716,8.355
7,7.012350417306363,0,5.4316534542906245,1,15.6454614497997,6.215
5,2.7549696306899807,1,5.856587240856945,2,19.537354280825273,12.843
5,6.578778873352691,2,8.732925026454105,1,12.650142908414503,4.937
7,7.154976222006601,0,7.114546544466015,0,7.3649117797962536,0.252
6,7.8554468056838305,0,4.534875462888126,1,22.12886168133914,7.566
5,4.592955325766293,4,5.408558339768084,1,6.005323374336444,3.952
1,3.864517807336896,0,8.30949316187991,1,7.40583366541351,2.056
1,5.386690375699929,4,3.7533988718028484,2,2.707196422745969,2.58
5,7.63967681054603,0,4.908345438541651,0,1.2304199173077266,0.13
8,5.100053981858379,4,3.3092845416187373,1,2.4754832894004006,2.336
8,2.2634645245873894,3,3.6762128449790867,2,6.880700402769756,5.446
6,1.0548462117900215,4,4.3638867811955855,1,19.7669806956108,7.564
5,4.361984772224899,1,7.629985400030012,0,22.439163117328086,1.068
4,3.5200388066788126,0,7.143758601563742,2,2.5217016458742627,1.386
5,2.5676355888252305,3,4.431683945177287,0,1.0120543936210575,1.258
1,4.858380715914929,1,5.704909300935728,2,7.338437072347367,4.718
2,2.6594278602243704,0,1.2801298394846916,2,18.904331810557334,11.569
5,1.269768333778563,0,10.654941641847087,1,22.708910480979448,7.512
9,3.2766218137472864,2,11.568284836433458,0,12.781120717869452,2.411
7,1.054254206059035,0,3.6158631451969043,0,11.45810154424708,0.082
4,3.8318430856303185,1,9.046299210673975,2,4.756656435848305,3.752
2,7.59326690454584,0,1.1771217616155556,0,18.425422681529696,0.571
5,4.830996173873288,3,5.4930606302510965,0,18.81048210518987,1.728
4,1.5619402827472544,4,11.514145979943416,2,12.253848974299302,11.016
6,5.372617157159373,1,10.561968117569942,2,1.0708721601940911,1.343
5,4.807195579109221,3,10.87007385047936,1,14.463173870220091,8.046
3,1.5899055885333313,2,9.877252095897182,0,23.489028324054328,1.601
4,5.107274146489017,4,9.149493877773406,2,22.461207913169837,16.686
1,7.706483387366734,1,6.251555977089582,0,6.090755785797206,0.384
8,1.2690320044310432,0,10.786748969673633,0,19.324890097036096,0.038
9,3.6234270748944515,3,10.27016296934398,1,23.97142360502162,10.615
7,5.826836038766368,1,4.787860180361513,2,1.1576701353555066,1.642
3,6.459091105325024,4,9.945542876132958,0,21.524507659182984,3.425
8,1.8603532560895681,2,10.086669660059291,2,22.7591880277441,14.882
5,2.4884816526486215,2,10.833654448141036,0,4.560869417382984,1.04
6,4.3791810461649705,4,10.834792883337567,0,8.585342718438534,3.227
4,5.416846389931816,1,5.116696173534036,0,8.777668914716699,0.653
2,1.5059667813641635,0,7.178836249275432,1,12.43626011675508,3.545
5,5.864625019588819,1,2.5838901750580394,0,22.450817665279132,0.589
8,5.247289767993333,4,8.002753776871696,1,21.21589883088858,9.908
5,6.865661012860211,4,4.468821278236445,2,12.092069316196147,8.69
1,7.1881250185312835,4,2.908931186636721,1,12.60618830072289,3.907
3,6.913322546582006,2,11.000650233759414,0,15.760288690277358,1.644
1,2.343610015041169,4,2.5983069594927355,1,5.6020380502962634,2.808
1,1.1853485488804723,0,3.790874361000472,1,19.502454251580755,5.671
8,6.318394882648244,4,6.139234252414273,0,14.77843780615666,2.245
6,1.2899438016209017,3,5.1328891668233325,2,13.81828035261368,9.501
8,2.3755200345112724,4,3.2613597112519908,0,2.8937390594444405,1.524
8,5.55078071308113,2,7.4346532285897045,0,5.7175451973045295,0.268
9,6.231866233648457,4,7.666229279776417,0,12.564377732839409,3.243
7,7.719138905683923,3,11.099962155785594,2,23.54620564531769,17.79
4,6.276810549414344,4,7.212019005581194,2,14.758253038714013,10.914
4,4.127971705329889,2,5.273742003804189,2,19.08863164220721,12.225
8,1.7000225079513465,4,6.186318766575312,2,3.9972453736049394,4.527
4,5.238491859599658,2,8.09678234696003,0,5.526926583236667,1.366
5,7.22346780805981,0,2.42763805101213,0,15.17638499057255,1.072
7,5.314360444034966,0,11.819601585240834,1,13.147199899155929,5.148
7,4.946710942978549,1,5.121682403950533,2,5.929249602860926,4.531
9,3.3500903962258355,1,6.2376947910418075,1,20.16113650336039,7.217
5,6.520919453749362,1,4.010840341945986,0,9.805477571468822,0.532
9,6.849370183514224,4,9.84184367660704,2,4.2366142985881226,6.072
3,1.9083103862324489,3,3.7223395628778526,2,10.646698571364631,8.096
2,3.1881989174756202,3,9.100282591175704,2,18.73882821532287,13.094
3,6.387709869575409,2,10.572312053246701,1,23.179179323241637,8.446
6,1.6547377404081758,1,6.486590531345495,2,5.382064167610408,3.68
4,7.911008072134152,2,8.034645733619644,1,12.311461650866338,6.612
4,7.677457341532643,1,7.354549762189476,2,10.395425231324515,7.413
1,5.60884920565227,4,10.331578491638247,2,10.173686308100763,10.185
8,4.281549402387963,0,10.518352013310858,1,7.55473362823574,3.0
5,4.2201179407530445,1,7.025374188710102,0,8.178031837035801,1.06
1,1.611813166655716,1,9.099612689355542,2,9.406802325836777,6.112
8,7.961232934209769,4,10.363624921374562,1,23.40423028113014,11.262
9,2.490238441412767,3,9.060732401931846,2,19.063125510205033,14.047
4,4.81337692452844,4,1.117341517647981,0,4.359222749138552,1.051
5,4.641264620487208,1,5.261441624764813,0,2.7721502857169633,1.73
8,7.9908473926679555,1,9.649185846666667,2,19.341394713799247,13.227
4,4.789312514771668,2,1.9453311041255212,0,1.6166405236673766,1.457
4,4.508577416003186,2,11.724456457409152,2,5.556952164125846,5.695
3,1.779682622507328,2,8.496687861970077,0,5.983668262207444,1.895
8,4.94039749453476,2,8.046672157870304,2,17.410227782059625,12.711
2,1.5467730569991027,2,11.510086268390232,0,2.9584785395707507,2.22
2,7.548875469689905,0,9.163907446590983,1,16.788033601406543,4.495
5,2.0015391823690205,1,9.277534640253792,2,20.44182007417976,12.931
6,2.4027940581267266,1,11.801038123522007,0,10.5794496721461,0.867
6,6.81929689585735,2,1.5522673146647055,0,14.978707282253438,1.273
1,6.118315640222004,1,2.519244970479403,1,5.065597428215241,1.369
3,7.088115822175883,0,7.692902986013395,1,20.1789097799965,7.359
9,1.2005125357875914,0,11.436334343081267,1,20.8011502985238,5.731
4,7.479971685993641,1,1.9140659349874896,1,12.367306730514848,4.101
9,5.5548408614331395,0,1.5477830517987623,1,21.830622963431505,7.067
1,2.5450267534785205,2,9.443844219399477,2,13.047240575132156,9.242
8,7.6772880454258265,4,10.356507517080148,2,16.15284608586672,12.929
6,4.2669721194965815,4,8.58438913883775,1,22.028686303952874,10.89
6,7.644860008839747,2,5.109706496697584,0,3.614242113724073,1.733
9,5.213085033032222,1,4.39105160227947,0,4.136328409641326,1.478
7,1.9853385264852004,3,8.37139575937104,2,8.06352199947785,7.201
1,5.470005613528437,0,2.7698136600055885,2,22.14038843380309,13.925
9,2.021568048782196,4,10.73323722249635,2,19.28635102296022,15.187
1,3.101033342348705,3,1.9259050746510846,0,22.424867726485093,0.96
7,1.996482945675095,0,5.481467073683237,2,15.540781672266846,8.991
7,5.573046531706102,4,1.3096986833877815,1,3.0377586671468,2.818
6,2.264255745673521,4,5.261704366593185,0,13.680090927559242,1.489
7,5.217660836810953,0,7.194560116915748,2,18.549005714442895,11.263
7,3.3161504344477377,0,7.715793259053099,2,13.505101074352428,9.081
4,6.174136502699386,4,6.50245122799785,1,15.868516020378392,7.241
3,3.7106467945536585,0,7.19080574405611,2,11.178406365184006,6.898
4,2.7687100299489407,4,3.2078457708405987,1,17.270712754886343,7.605
2,3.154959476696387,3,8.820841150171624,2,14.916919579750367,11.032
9,2.363719980355147,4,6.505984614315879,0,19.24006027059599,1.854
3,6.7112076984004085,4,5.733388475153027,1,21.99825024963196,8.874
6,3.944089902535439,4,6.673930411507045,2,10.619177060837806,8.581
5,4.580639186230847,4,5.741328713828053,0,2.2896174350347436,1.701
7,5.355805931425312,2,10.001292739784224,2,5.146824866303911,5.435
3,3.5780387861109917,0,5.568106430573732,2,16.890297620670836,10.556
4,4.103054702299467,1,4.334500434212448,2,12.459603075245434,7.69
5,1.5790372073322652,0,5.420792565626699,2,21.412958145660248,13.062
5,2.9455762206513456,0,2.871169084904131,1,7.926599522464235,3.163
6,5.189061684169472,1,3.082338901405937,0,19.21284268135809,0.164
9,3.7589660287539757,4,8.441095286944961,0,21.249499464375553,1.753
9,7.060374147895517,1,9.023759336426826,0,4.509060119002718,1.6
3,5.132327868139642,0,2.044749932598287,0,8.583043223266532,0.101
4,7.273884762990289,3,9.838179248391505,1,2.9815501127701065,3.737
2,7.841025405405495,4,5.260951727831317,0,23.184844972017256,1.804
6,1.8911016529269014,3,2.0587046667283215,2,2.0652896003729633,0.832
6,5.165374766902978,3,9.91175045782329,2,4.121391991093745,5.052
3,1.430323789279789,0,11.477589713465878,1,2.0869156076567035,0.58
1,1.1440371870718673,0,7.775199803191505,0,5.225139772331255,0.0
2,1.3351874445860585,3,8.850023283491666,0,12.146017082592813,2.196
1,1.9099767993973962,4,3.685552370226776,0,1.680737283878998,1.547
5,2.924485130599053,3,1.4377298512995904,2,7.008934221032495,4.639
4,2.0544230094487075,4,1.3522793575460146,2,7.027092822757735,4.329
2,3.780868313935837,0,4.800249141832289,0,16.527990921996285,0.0
1,1.015552903307527,2,5.559535935469144,2,12.875626242185396,8.687
7,7.098367814157399,2,2.4666016128131263,1,14.347116193013896,5.817
8,4.543654314269453,3,4.707580837448306,2,10.470445080610249,6.791
6,4.5612201087167845,4,7.712761679051141,1,20.881425967643263,8.898
6,7.904615873938983,1,7.205011724799933,2,13.049852443057988,8.986
7,2.3430828048048236,3,4.0307714565142625,0,3.4989038404319808,2.078
4,2.9338887158569746,4,4.447555179654871,0,11.390251709802975,1.76
8,5.902736538457496,1,4.880802404067019,0,5.500252655007945,1.287
6,7.538163667628074,3,10.98042272685327,0,4.58400681598233,2.118
9,4.168306747400358,1,1.0549132968777268,0,9.074533014828935,0.0
8,7.799762058945603,3,4.414299079866358,0,22.58439792695364,1.295
8,5.674889644692511,2,8.730309967441455,0,4.954367663762553,2.408
8,5.79262162179004,1,8.83600084406318,0,22.75766957819546,1.825
1,6.3717548185501265,0,2.225024057013802,1,20.097410404054624,6.33
4,3.1717500102694203,4,10.409697887232387,2,18.690130775452417,13.733
6,5.533687940111354,0,8.967157491014202,2,6.474651055567304,5.404
9,3.1328832950122942,0,2.1979773885643534,0,5.401591540567289,0.647
8,4.617776540168137,4,5.139059942318889,2,13.926765111255841,10.598
2,4.629515439671303,2,9.00556993633677,2,8.450207446136488,6.705
5,7.334226299712375,3,10.219264598974036,2,6.339978662091081,7.712
5,4.693540237223808,3,7.138597359875319,1,20.90742154871456,8.359
1,7.519276999448031,3,10.551880505437175,1,15.394848149181971,6.99
3,2.4833218667400176,3,10.818241366068708,2,21.4529432991447,16.14
1,4.905109319923957,4,11.29422226113185,0,14.845786489494575,4.085
5,1.8321136032039989,4,4.823879863824065,2,1.9116663466178698,3.572
2,1.2849768157889558,4,2.5271893675292,0,7.248457263878096,0.719
9,7.9717571267462075,0,3.825242153660372,1,17.999604903432992,6.316
9,2.5945569111859967,2,6.386816318529091,0,6.557798406126329,0.618
5,3.8894919432002704,1,3.177098344856532,2,11.615731065954964,7.475
8,1.752000645773808,4,2.8540764078477046,0,17.146653069652242,1.058
8,3.7028823022157473,0,2.028514801637997,0,8.880629990674555,0.211
9,7.350845588715987,0,3.3228755753994585,2,15.302132976253464,8.807
5,3.526607784565808,1,8.37912813547528,2,22.906227076328214,14.636
4,6.879742215165175,3,6.393520416216726,2,19.63196722856131,14.007
2,3.456246796160314,2,1.3830483053546039,1,16.816193598237778,5.145
1,1.144710624826252,0,11.041700094553613,0,8.9514056457279,0.0
3,3.4642738731369183,3,4.882515270987177,2,9.97634586947628,6.812
8,5.677871591253834,1,5.762963563066693,1,15.801260346359655,5.581
7,6.556227464537123,3,10.897696151660158,0,15.577311290290698,2.233
9,4.8987284721452085,4,10.779115708067616,2,14.111962118997257,12.324
4,4.190910715489315,0,11.906531170149625,1,17.56321897151398,6.027
7,5.937844024368367,4,4.85033954185522,2,12.117645992490807,9.393
7,5.729356207305145,2,10.444408446391916,0,16.882434332559555,2.803
7,5.345752366630515,3,3.5619910832929156,2,21.16928648614373,14.148
